genome_id,genome_name,antibiotic,phenotype,measurement,measurement_sign,measurement_value,measurement_unit,testing_standard,testing_standard_year,genome_status,genome_quality,contigs,size,gc_content,contig_n50,check_m_completeness,check_m_contamination,genome_quality_flags,strain,isolation_country,collection_year,host_name,isolation_source
573.43447,Klebsiella pneumoniae strain 53374,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,6056009,56.575443,5383183,99.78,NA,NA,53374,NA,NA,Homo sapiens,NA
573.43448,Klebsiella pneumoniae strain Kp46564 15578211,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5804830,56.985924,5478995,99.78,NA,NA,Kp46564 15578211,NA,NA,Homo sapiens,NA
573.43449,Klebsiella pneumoniae strain 49210,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5995557,56.775578,5462996,99.78,NA,NA,49210,NA,NA,NA,NA
573.4345,Klebsiella pneumoniae strain EH13,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5783830,56.70877,5301226,99.78,0.33,NA,EH13,NA,2017,NA,hospital
573.43556,Klebsiella pneumoniae strain DJ,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,9,5808477,56.93031,5472771,99.44,0.11,NA,DJ,NA,NA,Homo sapiens,urine
573.43792,Klebsiella pneumoniae CP19,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5560462,57.356853,5463879,99.78,NA,NA,CP19,Taiwan,2017,Homo sapiens,NA
573.438,Klebsiella pneumoniae MIN-109,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5119182,57.648155,5119182,99.78,NA,NA,MIN-109,Nigeria,2019,Homo sapiens,NA
573.43867,Klebsiella pneumoniae KP19-3138,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5803565,56.902214,5331908,99.78,0.11,NA,KP19-3138,China,2019,Homo sapiens,bile
573.43868,Klebsiella pneumoniae KpBO_TO5,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5582290,57.276188,5443502,99.78,NA,NA,KpBO_TO5,Italy,2021,Homo sapiens,blood
573.43869,Klebsiella pneumoniae KpBO_TO3,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5572350,57.26654,5442379,99.78,NA,NA,KpBO_TO3,Italy,2021,Homo sapiens,blood
573.4387,Klebsiella pneumoniae KpBO_TO1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5570298,57.270435,5441422,99.78,NA,NA,KpBO_TO1,Italy,2021,Homo sapiens,Rectal swab
573.43896,Klebsiella pneumoniae ONE259,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,9,5766661,56.713615,5284160,99.78,0.22,NA,ONE259,Brazil,2011,Homo sapiens,catheter
573.43897,Klebsiella pneumoniae 200,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5257665,57.548473,5257665,99.78,NA,NA,200,China,2017,Swine,NA
573.43898,Klebsiella pneumoniae KP-Zhen,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5749350,57.051373,5415638,99.78,NA,NA,KP-Zhen,China,2018,Homo sapiens,NA
573.43899,Klebsiella pneumoniae KP697,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5916024,56.955315,5485926,99.78,0.22,NA,KP697,China,2020,Homo sapiens,sputum
573.439,Klebsiella pneumoniae KPN142,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5665281,57.241238,5466036,99.78,NA,NA,KPN142,China,2019,Homo sapiens,NA
573.43944,Klebsiella pneumoniae KP29105,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5812172,56.996284,5516520,99.78,NA,NA,KP29105,China,2020,Homo sapiens,sputum
573.43945,Klebsiella pneumoniae KP30086,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5808098,57.00596,5519555,99.78,NA,NA,KP30086,China,2020,Homo sapiens,sputum
573.44624,Klebsiella pneumoniae KPN342,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5415589,57.3848,5172055,99.78,NA,NA,KPN342,Australia,2017,Homo sapiens,urine
573.4464,Klebsiella pneumoniae KP29499,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5883732,56.881176,5517450,99.78,NA,NA,KP29499,China,2020,Homo sapiens,sputum
573.44663,Klebsiella pneumoniae LZKP00003,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5544732,57.16866,5314393,99.78,NA,NA,LZKP00003,China,2019,Homo sapiens,sputum
573.44664,Klebsiella pneumoniae LZKP00001,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5329424,57.46197,5279165,99.78,NA,NA,LZKP00001,China,2020,Homo sapiens,sputum
573.44711,Klebsiella pneumoniae KP46,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5674521,57.062614,5374519,99.78,0.11,NA,KP46,China,2017,Homo sapiens,Cerebral spinal fluid
573.44712,Klebsiella pneumoniae KPNSF-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5690385,57.142757,5463475,99.78,NA,NA,KPNSF-2,NA,2021,Homo sapiens,MHB
573.44713,Klebsiella pneumoniae JNKPN26,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5962370,56.872353,5474886,99.55,0.11,NA,JNKPN26,China,2019,Homo sapiens,sputum
573.44714,Klebsiella pneumoniae C2582,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5969891,56.7704,5514492,99.67,0.11,NA,C2582,China,2017,Homo sapiens,blood
573.44715,Klebsiella pneumoniae C1398 mutant C1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5443983,57.331074,5443983,99.78,0.11,NA,C1398 mutant C1,China,2016,Homo sapiens,NA
573.44807,Klebsiella pneumoniae YZH22127,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5720066,57.021004,5288218,99.78,0.11,NA,YZH22127,China,2020,Homo sapiens,sputum
573.44808,Klebsiella pneumoniae YZH2429,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5713854,57.023594,5288221,99.78,0.11,NA,YZH2429,China,2020,Homo sapiens,sputum
573.44809,Klebsiella pneumoniae F94,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5453822,57.408623,5453822,99.78,NA,NA,F94,China,2021,Homo sapiens,urine
573.4481,Klebsiella pneumoniae F4,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5249104,57.462875,5249104,99.78,NA,NA,F4,China,2019,Homo sapiens,sputum
573.44813,Klebsiella pneumoniae DY1928,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5486905,57.28468,5339005,99.78,0.11,NA,DY1928,China,2021,Homo sapiens,blood
573.44815,Klebsiella pneumoniae kp7450,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5811072,56.8249,5341102,99.78,NA,NA,kp7450,China,2020,Homo sapiens,human
573.44816,Klebsiella pneumoniae kp5152,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5887462,56.9897,5475409,99.78,NA,NA,kp5152,China,2020,Homo sapiens,urine
573.45018,Klebsiella pneumoniae KpWEA1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5507507,57.316986,5287432,99.78,0.11,NA,KpWEA1,Japan,NA,Homo sapiens,human feces
573.45019,Klebsiella pneumoniae KpWEA2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5507508,57.316956,5287433,99.78,0.11,NA,KpWEA2,Japan,NA,Homo sapiens,human blood
573.4502,Klebsiella pneumoniae KpWEA3,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5654881,57.141148,5287432,99.78,0.11,NA,KpWEA3,Japan,NA,Homo sapiens,human feces
573.45021,Klebsiella pneumoniae KpWEA4-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5548378,57.29424,5291799,99.78,0.22,NA,KpWEA4-1,Japan,NA,Homo sapiens,human feces
573.45022,Klebsiella pneumoniae KpWEA4-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5646427,57.32108,5389848,99.67,2.39,NA,KpWEA4-2,Japan,NA,Homo sapiens,human feces
573.4505,Klebsiella pneumoniae S165-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5688562,56.94337,5356928,99.78,NA,NA,S165-1,China,2018,Manis javanica,Manis javanica
573.45052,Klebsiella pneumoniae S161-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5754678,56.879917,5334536,99.78,0.22,NA,S161-2,China,2018,Manis javanica,Manis javanica
573.45054,Klebsiella pneumoniae M164-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5249777,57.54633,5249777,99.78,0.11,NA,M164-1,China,2018,Manis javanica,Manis javanica
573.45055,Klebsiella pneumoniae M169-3,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5656432,56.953854,5487893,99.78,NA,NA,M169-3,China,2018,Manis javanica,Manis javanica
573.45093,Klebsiella pneumoniae INF019,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5776619,56.70438,5330523,99.78,NA,NA,INF019,NA,NA,NA,NA
573.45094,Klebsiella pneumoniae INF118,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,9,5853109,56.855392,5472883,99.78,0.11,NA,INF118,NA,NA,NA,NA
573.45105,Klebsiella pneumoniae TAKPN-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5127042,57.64708,5127042,99.78,1.32,NA,TAKPN-1,China,2020,Homo sapiens,blood
573.45112,Klebsiella pneumoniae Nord9_R85,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5933854,56.710224,5308597,99.55,0.44,NA,Nord9_R85,Germany,2018,Homo sapiens,NA
573.45113,Klebsiella pneumoniae Nord5-1_R48,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5868718,56.659767,5294530,99.67,0.33,NA,Nord5-1_R48,Germany,2018,Homo sapiens,NA
573.45114,Klebsiella pneumoniae Nord77_R886,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5941013,56.677406,5354976,99.67,0.77,NA,Nord77_R886,Germany,2018,Homo sapiens,NA
573.45115,Klebsiella pneumoniae MV-v4-SK2-O,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5332678,57.504486,5263198,99.78,NA,NA,MV-v4-SK2-O,Switzerland,2020,NA,environmental swab veterinary clinic
573.45116,Klebsiella pneumoniae MV-u1-SK2-O,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5596002,57.067223,5320804,99.78,NA,NA,MV-u1-SK2-O,Switzerland,2020,NA,environmental swab veterinary clinic
573.45119,Klebsiella pneumoniae NB05,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5902864,56.67415,5304541,99.78,0.11,NA,NB05,China,2021,Homo sapiens,NA
573.4512,Klebsiella pneumoniae NKP1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5599846,57.203293,5599846,96.77,0.22,NA,NKP1,India,2019,Homo sapiens,blood
573.45121,Klebsiella pneumoniae NKP2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5258558,57.666122,5258558,99.78,0.11,NA,NKP2,India,2020,Homo sapiens,blood
573.45122,Klebsiella pneumoniae NKP3,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5294789,57.746387,5294789,99.22,NA,NA,NKP3,India,2019,Homo sapiens,blood
573.45123,Klebsiella pneumoniae NKP4,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5573804,57.347122,5573804,99.22,0.33,NA,NKP4,India,2019,Homo sapiens,blood
573.45124,Klebsiella pneumoniae NKP5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5306031,57.47059,5306031,99.78,NA,NA,NKP5,India,2019,Homo sapiens,blood
573.45125,Klebsiella pneumoniae NKP9,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5377832,57.621044,5377832,99.67,0.44,NA,NKP9,India,2019,Homo sapiens,blood
573.45126,Klebsiella pneumoniae NKP8,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5176534,57.86983,5176534,99.78,NA,NA,NKP8,India,2020,Homo sapiens,blood
573.45127,Klebsiella pneumoniae NKP10,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5385666,57.598316,5385666,99.78,NA,NA,NKP10,India,2020,Homo sapiens,blood
573.45128,Klebsiella pneumoniae NKP11,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5351254,57.585236,5351254,99.67,0.11,NA,NKP11,India,2020,Homo sapiens,blood
573.45129,Klebsiella pneumoniae NKP12,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5491410,57.369003,5491410,99.33,NA,NA,NKP12,India,2020,Homo sapiens,blood
573.4513,Klebsiella pneumoniae NKP13,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5228844,57.641537,5228844,99.78,NA,NA,NKP13,India,2019,Homo sapiens,blood
573.45131,Klebsiella pneumoniae NKP14,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5217763,57.646324,5217763,99.78,NA,NA,NKP14,India,2020,Homo sapiens,blood
573.45132,Klebsiella pneumoniae NKP16,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5390249,57.510754,5390249,99.33,0.55,NA,NKP16,India,2020,Homo sapiens,blood
573.45133,Klebsiella pneumoniae NKP17,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5229609,57.64069,5229609,99.78,NA,NA,NKP17,India,2019,Homo sapiens,blood
573.45134,Klebsiella pneumoniae NKP19,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5592329,57.21734,5592329,97.77,4.67,NA,NKP19,India,2020,Homo sapiens,blood
573.45135,Klebsiella pneumoniae NKP18,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5479687,57.370285,5479687,99.33,0.99,NA,NKP18,India,2019,Homo sapiens,blood
573.45136,Klebsiella pneumoniae NKP20,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5550612,57.349052,5550612,99.44,1.32,NA,NKP20,India,2020,Homo sapiens,blood
573.45137,Klebsiella pneumoniae Kp11-81,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5680443,57.127216,5327894,99.78,NA,NA,Kp11-81,Spain,2012,Homo sapiens,Rectal swab
573.4516,Klebsiella pneumoniae NB04,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5828354,56.744186,5302095,99.78,0.11,NA,NB04,China,2021,Homo sapiens,NA
573.45162,Klebsiella pneumoniae JNQH373,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5694272,57.106915,5359407,99.78,NA,NA,JNQH373,China,2019,Homo sapiens,blood
573.45172,Klebsiella pneumoniae WSCRKP,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5893149,56.959328,5459621,99.78,NA,NA,WSCRKP,China,2018,Homo sapiens,blood
573.45223,Klebsiella pneumoniae STEFF_9,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5579152,57.125095,5275543,99.78,NA,NA,STEFF_9,Hong Kong,2018,NA,Shatin WWTPs_9 WWTPs effluent
573.45224,Klebsiella pneumoniae STEFF_19,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5763074,56.919155,5381612,99.78,NA,NA,STEFF_19,Hong Kong,2018,NA,Shatin WWTPs_19 WWTPs effluent
573.45225,Klebsiella pneumoniae STIN_94,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5718968,56.805897,5223831,99.78,NA,NA,STIN_94,Hong Kong,2018,NA,Shatin WWTPs_94 WWTPs influent
573.45226,Klebsiella pneumoniae STIN_93,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5612630,57.056904,5236294,99.78,NA,NA,STIN_93,Hong Kong,2018,NA,Shatin WWTPs_93 WWTPs influent
573.45227,Klebsiella pneumoniae STIN_90,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5867209,56.924477,5339646,99.78,0.11,NA,STIN_90,Hong Kong,2018,NA,Shatin WWTPs_90 WWTPs influent
573.45228,Klebsiella pneumoniae STIN_88,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5489703,57.22526,5230518,99.44,6.75,NA,STIN_88,Hong Kong,2018,NA,Shatin WWTPs_88 WWTPs influent
573.45229,Klebsiella pneumoniae STIN_84,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5471940,57.2848,5182463,99.78,0.11,NA,STIN_84,Hong Kong,2018,NA,Shatin WWTPs_84 WWTPs influent
573.4523,Klebsiella pneumoniae STIN_79,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5363236,57.443455,5304983,99.78,NA,NA,STIN_79,Hong Kong,2018,NA,Shatin WWTPs_79 WWTPs influent
573.45231,Klebsiella pneumoniae STIN_77,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5549046,57.27316,5365399,99.78,0.11,NA,STIN_77,Hong Kong,2018,NA,Shatin WWTPs_77 WWTPs influent
573.45232,Klebsiella pneumoniae SWHEFF_62,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5471034,57.27424,5225847,99.78,0.11,NA,SWHEFF_62,Hong Kong,2018,NA,Shek Wu Hui WWTPs_62 WWTPs effluent
573.45233,Klebsiella pneumoniae SWHE4,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5699107,56.828026,5313927,99.78,NA,NA,SWHE4,Hong Kong,2018,NA,Shek Wu Hui WWTPs_4 WWTPs effluent
573.45234,Klebsiella pneumoniae SWHE3,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5540371,57.251328,5277314,99.78,NA,NA,SWHE3,Hong Kong,2018,NA,Shek Wu Hui WWTPs_3 WWTPs effluent
573.45235,Klebsiella pneumoniae SWHE1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5555698,57.163834,5292815,99.78,NA,NA,SWHE1,Hong Kong,2018,NA,Shek Wu Hui WWTPs_1 WWTPs effluent
573.45236,Klebsiella pneumoniae STEFF_14,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5541433,57.165897,5310264,99.78,NA,NA,STEFF_14,Hong Kong,2018,NA,Shatin WWTPs_14 WWTPs effluent
573.45237,Klebsiella pneumoniae STEFF_2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5661974,57.135956,5335476,99.78,NA,NA,STEFF_2,Hong Kong,2018,NA,Shatin WWTPs_2 WWTPs effluent
573.45238,Klebsiella pneumoniae KPN20,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5709075,56.945847,5352365,99.78,NA,NA,KPN20,China,2020,Homo sapiens,NA
573.45239,Klebsiella pneumoniae SWHIN_114,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5501974,57.317318,5459081,99.78,NA,NA,SWHIN_114,Hong Kong,2018,NA,Shek Wu Hui WWTPs_114 WWTPs influent
573.4524,Klebsiella pneumoniae SWHIN_108,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5332009,57.396244,5228368,99.78,NA,NA,SWHIN_108,Hong Kong,2018,NA,Shek Wu Hui WWTPs_108 WWTPs influent
573.45241,Klebsiella pneumoniae SWHIN_106,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5606943,56.76391,5199597,99.78,NA,NA,SWHIN_106,Hong Kong,2018,NA,Shek Wu Hui WWTPs_106 WWTPs influent
573.45242,Klebsiella pneumoniae SWHIN_100,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5296832,57.486115,5123059,99.78,NA,NA,SWHIN_100,Hong Kong,2018,NA,Shek Wu Hui WWTPs_100 WWTPs influent
573.45771,Klebsiella pneumoniae KP-1Pi,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5883186,56.586346,5371519,99.78,NA,NA,KP-1Pi,Italy,2018,Homo sapiens,blood
573.45772,Klebsiella pneumoniae KP-135LU,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5874438,56.60169,5374086,99.78,NA,NA,KP-135LU,Italy,2019,Homo sapiens,blood
573.45778,Klebsiella pneumoniae KP-26Pi,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5893567,56.609768,5362742,99.78,0.11,NA,KP-26Pi,Italy,2019,Homo sapiens,blood
573.45779,Klebsiella pneumoniae KP-12Pi,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,6010286,56.506737,5366754,99.78,NA,NA,KP-12Pi,Italy,2019,Homo sapiens,blood
573.45851,Klebsiella pneumoniae KP7728,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5332348,57.371254,5186760,99.78,NA,NA,KP7728,China,2021,Homo sapiens,stool
573.45852,Klebsiella pneumoniae NB5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5901049,56.67545,5302830,99.78,0.11,NA,NB5,China,2017,Homo sapiens,urine
573.45854,Klebsiella pneumoniae 28spn,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5694380,56.768745,5694380,99.33,18.95,NA,28spn,Sudan,2021,Homo sapiens,NA
573.45856,Klebsiella pneumoniae S-P-N-044.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5581521,57.195057,5581521,99.11,5.57,NA,S-P-N-044.01,Sudan,2021,Homo sapiens,NA
573.45858,Klebsiella pneumoniae 56spn,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5585531,56.846733,5585531,99.22,18.29,NA,56spn,Sudan,2021,Homo sapiens,NA
573.45861,Klebsiella pneumoniae S-P-N-043.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5674093,57.22622,5674093,99.55,6.26,NA,S-P-N-043.01,Sudan,2021,Homo sapiens,NA
573.45862,Klebsiella pneumoniae S-P-N-047.01,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5340004,57.470394,5340004,99.44,3.34,NA,S-P-N-047.01,Sudan,2021,Homo sapiens,NA
573.45863,Klebsiella pneumoniae S-P-N-042.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5688292,57.154995,5688292,99.67,7.42,NA,S-P-N-042.01,Sudan,2021,Homo sapiens,NA
573.45864,Klebsiella pneumoniae S-P-N-036.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5678493,57.14989,5678493,98.22,11.18,NA,S-P-N-036.01,Sudan,2021,Homo sapiens,NA
573.45865,Klebsiella pneumoniae bat16,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5861552,56.96998,5334774,99.78,NA,NA,bat16,Italy,2020,Homo sapiens,blood
573.45866,Klebsiella pneumoniae bat17,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5846862,56.975674,5334546,99.78,NA,NA,bat17,Italy,2020,Homo sapiens,Rectal Swab
573.45867,Klebsiella pneumoniae STLEFF_42,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5627411,56.845005,5319559,99.78,NA,NA,STLEFF_42,Hong Kong,2018,NA,Stanley WWTPs_42 WWTPs effluent
573.45868,Klebsiella pneumoniae bat15,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5847041,56.974854,5334486,99.78,NA,NA,bat15,Italy,2020,Homo sapiens,Rectal Swab
573.45869,Klebsiella pneumoniae STLE2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5501273,57.320934,5457824,99.78,NA,NA,STLE2,Hong Kong,2018,NA,Stanley WWTPs_2 WWTPs effluent
573.4587,Klebsiella pneumoniae STLEFF_44,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5751450,56.8091,5248151,99.78,NA,NA,STLEFF_44,Hong Kong,2018,NA,Stanley WWTPs_44 WWTPs effluent
573.45871,Klebsiella pneumoniae STLIN_10,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5599197,57.122047,5325708,99.78,NA,NA,STLIN_10,Hong Kong,2018,NA,Stanley WWTPs_10 WWTPs influent
573.45872,Klebsiella pneumoniae STLIN_14,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5589111,57.34579,5509781,98.66,24.35,NA,STLIN_14,Hong Kong,2018,NA,Stanley WWTPs_14 WWTPs influent
573.45873,Klebsiella pneumoniae STLIN_19,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5661685,57.093693,5324092,99.78,NA,NA,STLIN_19,Hong Kong,2018,NA,Stanley WWTPs_19 WWTPs influent
573.45874,Klebsiella pneumoniae STLIN_7,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5653960,57.115047,5325559,99.44,9.66,NA,STLIN_7,Hong Kong,2018,NA,Stanley WWTPs_7 WWTPs influent
573.45875,Klebsiella pneumoniae STLIN_3,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5491818,57.36942,5117945,99.78,NA,NA,STLIN_3,Hong Kong,2018,NA,Stanley WWTPs_3 WWTPs influent
573.45887,Klebsiella pneumoniae S-P-C-024.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5675175,57.201214,5675175,91.67,11.11,NA,S-P-C-024.01,Sudan,2021,Homo sapiens,NA
573.45888,Klebsiella pneumoniae S-P-C-013.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5736610,57.04916,5736610,97.44,31.5,NA,S-P-C-013.01,Sudan,2021,Homo sapiens,NA
573.45891,Klebsiella pneumoniae S-P-N-031.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5697977,57.15093,5697977,98.89,22.12,NA,S-P-N-031.01,Sudan,2021,Homo sapiens,NA
573.45893,Klebsiella pneumoniae S-P-C-037.01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,1,5672868,57.156345,5672868,98.33,13.24,NA,S-P-C-037.01,Sudan,2021,Homo sapiens,NA
573.45896,Klebsiella pneumoniae XH1508,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5932890,56.86119,5470492,99.78,NA,NA,XH1508,China,2019,Homo sapiens,pus
573.45897,Klebsiella pneumoniae F11,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5763236,56.82035,5286326,99.78,0.11,NA,F11,China,2019,Homo sapiens,Sputum specimen
