genome_id,genome_name,other_names,ncbi_taxon_id,taxon_lineage_i_ds,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,p_h1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference,genome_quality,completion_date,publication,authors,bio_project_accession,bio_sample_accession,assembly_accession,sra_accession,gen_bank_accessions,sequencing_center,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,size,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,check_m_contamination,check_m_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,state_province,county,city,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_sex,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
573.58426,Klebsiella pneumoniae 463908,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,463908,NA,NA,NA,MLST.klebsiella.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071298,GCA_030845735.1,NA,CP132669,NA,NA,PacBio,420x,Trycycler v. 0.5.3,NA,NA,1,5368317,57.369022,1,5368317,88,25,NA,5270,80.4,78.3,4.1,60.5,NA,urine,NA,2017-02-18,2017,NA,USA,NA,NA,NA,North America,USA:Virginia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:28:27Z,2023-09-07T05:28:27Z
573.58427,Klebsiella pneumoniae 371661,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,371661,NA,NA,NA,MLST.klebsiella.3586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071296,GCA_030845775.1,NA,"CP132673,CP132674",NA,NA,PacBio,320x,Trycycler v. 0.5.3,NA,1,2,5587568,56.749786,1,5256973,88,25,NA,5593,80.4,78.4,3.4,60.4,NA,respiratory,NA,2005-05-23,2005,NA,Germany,NA,NA,NA,Europe,Germany,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:28:47Z,2023-09-07T05:28:47Z
573.58428,Klebsiella pneumoniae 387608,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,387608,NA,NA,NA,MLST.klebsiella.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071297,GCA_030845755.1,NA,"CP132670,CP132671,CP132672",NA,NA,PacBio,620x,Trycycler v. 0.5.3,NA,2,3,5541072,57.274315,1,5243745,86,25,NA,5453,80,77.9,4.2,60.2,NA,blood,NA,2016-04-23,2016,NA,USA,NA,NA,NA,North America,USA:Maryland,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:34:23Z,2023-09-07T05:34:23Z
573.58429,Klebsiella pneumoniae 363389,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,363389,NA,NA,NA,MLST.klebsiella.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071295,GCA_030845795.1,NA,"CP132675,CP132676,CP132677,CP132678",NA,NA,PacBio,620x,Trycycler v. 0.5.3,NA,3,4,5808749,56.897724,1,5277458,88,25,NA,5837,80.3,78,3.7,60.5,NA,NA,NA,2006-08-22,2006,NA,Germany,NA,NA,NA,Europe,Germany,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:28:59Z,2023-09-07T05:28:59Z
573.5843,Klebsiella pneumoniae 31285,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,31285,NA,NA,NA,MLST.klebsiella.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071294,GCA_030845815.1,NA,"CP132679,CP132680,CP132681,CP132682",NA,NA,PacBio,340x,Trycycler v. 0.5.3,NA,3,4,5946791,56.50301,1,5460895,87,25,NA,5957,80.3,78.4,3.9,60.1,NA,Surveillance,NA,2015-07-16,2015,NA,Germany,NA,NA,NA,Europe,Germany,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:29:08Z,2023-09-07T05:29:08Z
573.58431,Klebsiella pneumoniae 23620,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,23620,NA,NA,NA,MLST.klebsiella.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071293,GCA_030845835.1,NA,"CP132683,CP132684,CP132685,CP132686,CP132687",NA,NA,Oxford Nanopore MinION,240x,Trycycler v. 0.5.3,NA,4,5,5872848,56.717216,1,5537546,85,25,NA,5836,80.3,78,4.1,60.2,NA,urine,NA,2014-05-12,2014,NA,USA,NA,NA,NA,North America,USA:Maryland,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:29:12Z,2023-09-07T05:29:12Z
573.58432,Klebsiella pneumoniae 15017,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,15017,NA,NA,NA,MLST.klebsiella.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071292,GCA_030845855.1,NA,"CP132688,CP132689,CP132690",NA,NA,PacBio,400x,Trycycler v. 0.5.3,NA,2,3,5691320,56.963306,1,5334175,91,25,NA,5650,80.6,78.6,4,60.7,NA,urine,NA,2013-02-20,2013,NA,USA,NA,NA,NA,North America,USA:Virginia,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:29:03Z,2023-09-07T05:29:03Z
573.58433,Klebsiella pneumoniae 13810,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,13810,NA,NA,NA,MLST.klebsiella.490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071291,GCA_030845875.1,NA,"CP132691,CP132692,CP132693",NA,NA,PacBio,340x,Trycycler v. 0.5.3,NA,2,3,5685454,56.79119,1,5254233,91,25,NA,5746,80.5,78.3,3.9,60.4,NA,Surveillance,NA,2012-11-13,2012,NA,USA,NA,NA,NA,North America,USA:Maryland,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:34:43Z,2023-09-07T05:34:43Z
573.58434,Klebsiella pneumoniae 13765,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,13765,NA,NA,NA,MLST.klebsiella.1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071290,GCA_030845895.1,NA,"CP132694,CP132695,CP132696,CP132697,CP132698,CP132699,CP132700,CP132701",NA,NA,PacBio,660x,Trycycler v. 0.5.3,NA,7,8,5969109,56.59602,1,5152877,90,25,NA,6075,80.1,78,3.7,60.5,NA,Burn,NA,2012-02-10,2012,NA,Turkey,NA,NA,NA,Asia,Turkey,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:29:23Z,2023-09-07T05:29:23Z
573.58435,Klebsiella pneumoniae 12964,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,12964,NA,NA,NA,MLST.klebsiella.490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071289,GCA_030845915.1,NA,"CP132702,CP132703,CP132704",NA,NA,PacBio,760x,Trycycler v. 0.5.3,NA,2,3,5685451,56.791203,1,5254231,91,25,NA,5743,80.5,78.3,3.9,60.4,NA,blood,NA,2012-11-11,2012,NA,USA,NA,NA,NA,North America,USA:Washington DC,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:29:16Z,2023-09-07T05:29:16Z
573.58436,Klebsiella pneumoniae 5890,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,5890,NA,NA,NA,MLST.klebsiella.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071288,GCA_030845935.1,NA,"CP132705,CP132706,CP132707,CP132708",NA,NA,PacBio,340x,Trycycler v. 0.5.3,NA,3,4,5828359,56.793636,1,5610859,88,25,NA,5889,80.3,78,4.1,60.4,NA,wound,NA,2006-05-05,2006,NA,USA,NA,NA,NA,North America,USA:Washington DC,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:29:29Z,2023-09-07T05:29:29Z
573.58437,Klebsiella pneumoniae 5881,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,5881,NA,NA,NA,MLST.klebsiella.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071287,GCA_030845955.1,NA,"CP132709,CP132710,CP132711,CP132712",NA,NA,PacBio,300x,Trycycler v. 0.5.3,NA,3,4,5919203,56.676987,1,5178435,86,25,NA,5941,80.8,78.5,3.7,60.5,NA,wound,NA,2005-07-11,2005,NA,USA,NA,NA,NA,North America,USA:Washington DC,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2023-09-07T05:34:58Z,2023-09-07T05:34:58Z
573.58438,Klebsiella pneumoniae 5764,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,5764,NA,NA,NA,MLST.klebsiella.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA981468,SAMN36071286,GCA_030845975.1,NA,"CP132713,CP132714,CP132715,CP132716,CP132717,CP132718",NA,NA,PacBio,500x,Trycycler v. 0.5.3,NA,5,6,5706873,56.943005,1,5215912,85,25,NA,5753,80.3,78,3.7,60.4,NA,CSF,NA,2005-10-07,2005,NA,USA,NA,NA,NA,North America,USA:Washington DC,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,collected_by:Multidrug Resistance Surveillance Network,NA,2023-09-07T05:29:32Z,2023-09-07T05:29:32Z
573.58439,Klebsiella pneumoniae LZSRT11,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,LZSRT11,NA,NA,NA,MLST.klebsiella.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA1004410,SAMN36942424,GCA_030846055.1,NA,"CP132726,CP132727",NA,NA,PacBio,200x,Unicycler v. 0.5.0,NA,1,2,5487604,57.289722,1,5266515,87,25,NA,5346,80.6,78.9,4.2,60.2,NA,hospital sewage,NA,2021,2021,NA,China,NA,NA,NA,Asia,China: Luzhou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-07T05:29:36Z,2023-09-07T05:29:36Z
573.5844,Klebsiella pneumoniae LZSFT39,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,LZSFT39,NA,NA,NA,MLST.klebsiella.1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-20T00:00:00Z,NA,NA,PRJNA1004410,SAMN36942422,GCA_030846075.1,NA,"CP132736,CP132738,CP132739,CP132740,CP132737",NA,NA,PacBio,200x,Unicycler v. 0.5.0,NA,4,5,5753957,56.754387,1,5138005,88,25,NA,5822,80.3,77.7,3.7,60.5,NA,hospital sewage,NA,2021,2021,NA,China,NA,NA,NA,Asia,China: Luzhou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-07T05:30:05Z,2023-09-07T05:30:05Z
573.58441,Klebsiella pneumoniae KP85,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KP85,NA,NA,NA,MLST.klebsiella.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-21T00:00:00Z,35138117,NA,PRJNA747748,SAMN20294572,GCA_030847575.1,NA,"CP079852,CP079854,CP079853",NA,NA,Oxford Nanopore; Illumina HiSeq,100.0x,Unicycler v. v0.4.8,NA,2,3,5436913,57.33487,1,5188684,87,25,NA,5320,81.1,79.1,3.9,60.4,NA,feces,NA,2019,2019,NA,China,NA,NA,NA,Asia,China: Beijing,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,sample_type:feces,NA,2023-09-07T05:33:48Z,2023-09-07T05:33:48Z
573.58442,Klebsiella pneumoniae 43,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,43,NA,NA,NA,MLST.klebsiella.1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-22T00:00:00Z,NA,NA,PRJNA1004578,SAMN36946811,GCA_030848965.1,NA,"CP132946,CP132947,CP132948",NA,NA,Illumina; Oxford Nanopore,150.0x,Unicycler v. v0.5.0,NA,2,3,5505661,57.30162,1,5320041,85,25,NA,5401,80,78.3,4.4,60.2,NA,NA,NA,2018,2018,NA,China,NA,NA,NA,Asia,China,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,sample_type:cell culture,NA,2023-09-07T05:35:21Z,2023-09-07T05:35:21Z
573.5845,Klebsiella pneumoniae BA32726,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,BA32726,NA,NA,NA,MLST.klebsiella.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-23T00:00:00Z,NA,NA,PRJNA833550,SAMN29409900,GCA_030863585.1,NA,"CP101119,CP101122,CP101120,CP101121",NA,NA,Illumina HiSeq; Oxford Nanopore MinION,110.0x,Unicycler v. December 2021,NA,3,4,5647390,57.06319,1,5550873,90,25,NA,5672,80.5,78.6,4.1,60.5,NA,blood,NA,2021,2021,NA,India,NA,NA,NA,Asia,India,NA,Homo sapiens,Human,NA,NA,bacteremia,Human,NA,NA,NA,"collected_by:Department of Clinical Microbiology, Christian Medical College and Hospital, Vellore",NA,2023-09-07T05:59:58Z,2023-09-07T05:59:58Z
573.58451,Klebsiella pneumoniae KPLSX,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPLSX,NA,NA,NA,MLST.klebsiella.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-23T00:00:00Z,NA,NA,PRJNA1001124,SAMN36794656,GCA_030863985.1,NA,"CP132987,CP132988,CP132989",NA,NA,Oxford Nanopore MinION,10x,SPAdes v. 2.3,NA,2,3,5388428,57.26763,1,5127477,88,25,NA,5247,80.7,78.7,3.6,60.4,NA,blood,NA,2023-07-18,2023,NA,China,NA,NA,NA,Asia,China: Hangzhou,NA,Homo sapiens,Human,NA,NA,Bloodstream infection,Human,NA,NA,NA,collected_by:Wenhao Wu,NA,2023-09-07T06:00:25Z,2023-09-07T06:00:25Z
573.58452,Klebsiella pneumoniae KLB_MDR_390314,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KLB_MDR_390314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-24T00:00:00Z,NA,NA,PRJNA987035,SAMN35883624,GCA_030866845.1,NA,"CP133011,CP133013,CP133010,CP133015,CP133014,CP133012,CP133009",NA,NA,Oxford Nanopore MinION,30x,Flye assembler v. 2.9.2,NA,6,7,5641060,57.17582,1,5297963,88,25,NA,6677,79.2,72.1,14,58.7,NA,urine,NA,2023-03-17,2023,NA,India,NA,NA,NA,Asia,India: Bangalore,NA,Homo sapiens,Human,Male,72 Y,Vestibular Schwannoma,Human,NA,NA,"host_description:Post-op sepsis, HTN, CAD, IHD;host_disease_outcome:Death;host_disease_stage:Broncho pneumonia;host_health_state:Brainstem edema;host_subject_id:7248",collected_by:RRMCH,NA,2023-09-07T06:02:41Z,2023-09-07T06:02:41Z
573.58453,Klebsiella pneumoniae KPLSN,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPLSN,NA,NA,NA,MLST.klebsiella.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-24T00:00:00Z,NA,NA,PRJNA1001124,SAMN36794655,GCA_030866865.1,NA,"CP132990,CP132991,CP132992",NA,NA,Oxford Nanopore MinION,10x,SPAdes v. 2.3,NA,2,3,5387723,57.267143,1,5126755,88,25,NA,5244,80.7,78.7,3.6,60.4,NA,Pus,NA,2023-07-18,2023,NA,China,NA,NA,NA,Asia,China: Hangzhou,NA,Homo sapiens,Human,NA,NA,Bloodstream infection,Human,NA,NA,NA,collected_by:Wenhao Wu,NA,2023-09-07T06:02:37Z,2023-09-07T06:02:37Z
573.58929,Klebsiella pneumoniae KPN5752,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPN5752,NA,NA,NA,MLST.klebsiella.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2023-08-09T00:00:00Z,NA,NA,PRJNA1000767,SAMN36780135,GCA_030704345.1,NA,"CP131955,CP131956,CP131957,CP131958,CP131959,CP131960,CP131961",NA,NA,PacBio Sequel,400.0x,Fyle v. V2.5,NA,6,7,5915074,57.015873,1,5467682,87,25,NA,6046,99.8,98.5,0.1,100,NA,stool,NA,2021-05-20,2021,NA,China,NA,NA,NA,Asia,China:Anhui,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample_type:mixed culture,NA,2023-09-29T12:50:13Z,2023-09-29T12:50:13Z
